EdadJefeHogar,SexoJefeHogar,MiembrosHogar,RatioDependencia,LenguaMaterna,NivelEducativoJefeHogar,AniosEstudioJefeHogar,TipoEmpleo,IngresoMensualHogar,GastoMensualHogar,AreaResidencia,TenenciaVivienda,MaterialParedes,AccesoAguaPotable,AccesoSaneamiento,AccesoElectricidad,Hacinamiento,PoseeActivos,Region,PobrezaMonetaria
58,Hombre,2,2.75,Español,Superior,5,Informal,5558.85,5329.02,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Sierra,1
50,Hombre,9,2.19,Español,Primaria,18,Informal,12804.48,10070.24,Rural,Cedida,Ladrillo/Cemento,1,1,1,1,1,Costa,1
52,Hombre,6,2.85,Español,Ninguno,15,Informal,6278.039999999999,7452.92,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,0
53,Hombre,3,1.16,Español,Primaria,6,Informal,4042.0499999999997,3886.3,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,0
43,Hombre,9,2.27,Español,Secundaria,7,Informal,5412.12,5487.57,Urbana,Cedida,Ladrillo/Cemento,0,0,0,0,1,Costa,0
59,Mujer,2,0.46,Español,Primaria,10,Informal,9861.36,7702.42,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,0
46,Hombre,1,0.77,Español,Secundaria,14,Formal,1413.54,1451.64,Urbana,Propia,Adobe,0,1,1,0,0,Costa,0
48,Hombre,9,0.57,Español,Secundaria,2,Informal,42604.17,50828.7,Urbana,Alquilada,Adobe,0,0,1,0,1,Costa,0
70,Hombre,2,0.32,Español,Ninguno,13,Informal,9669.66,9138.26,Urbana,Propia,Madera/Esteras,1,1,1,1,0,Costa,0
50,Mujer,2,2.85,Español,Primaria,2,Informal,11179.380000000001,10385.42,Rural,Propia,Adobe,1,1,1,1,1,Sierra,0
34,Hombre,3,2.37,Español,Primaria,10,Informal,6233.34,7093.83,Urbana,Propia,Adobe,1,1,1,0,1,Sierra,0
42,Mujer,3,1.74,Español,Secundaria,16,Informal,6032.88,4692.14,Rural,Propia,Ladrillo/Cemento,0,0,1,0,1,Sierra,1
55,Mujer,6,1.63,Quechua,Secundaria,20,Informal,1816.77,1489.31,Urbana,Alquilada,Ladrillo/Cemento,1,1,0,0,1,Costa,0
21,Hombre,9,2.48,Español,Secundaria,16,Informal,6492.450000000001,7734.54,Urbana,Cedida,Adobe,1,0,1,1,0,Sierra,1
60,Hombre,6,0.58,Español,Secundaria,9,Informal,6001.9800000000005,5565.16,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,1,Sierra,0
46,Mujer,5,2.05,Español,Primaria,2,Informal,6647.400000000001,5208.76,Rural,Alquilada,Ladrillo/Cemento,1,1,1,1,0,Sierra,1
28,Hombre,4,0.4,Español,Superior,20,Formal,7558.77,7876.54,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
51,Hombre,9,1.83,Español,Primaria,3,Desempleado,3495.69,3597.93,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,1
27,Mujer,2,0.39,Español,Secundaria,17,Informal,7389.93,8223.76,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
23,Mujer,4,0.6,Español,Superior,5,Informal,3385.9800000000005,2946.12,Rural,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,0
54,Mujer,1,2.58,Español,Ninguno,17,Informal,3506.7000000000003,4085.53,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,1
32,Mujer,4,2.83,Español,Primaria,14,Formal,9659.25,7446.52,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,1,1,Costa,0
66,Hombre,5,2.89,Español,Secundaria,9,Informal,15636.0,11553.37,Urbana,Propia,Adobe,1,0,1,0,1,Costa,0
29,Mujer,7,1.53,Español,Superior,21,Formal,1279.8000000000002,1476.15,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
36,Hombre,3,0.08,Español,Superior,17,Informal,1731.48,1774.74,Rural,Alquilada,Madera/Esteras,1,0,0,0,0,Selva,1
45,Mujer,1,1.18,Español,Primaria,18,Informal,18801.300000000003,19948.1,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,0,Sierra,0
30,Mujer,7,0.24,Español,Superior,6,Desempleado,12386.130000000001,8896.09,Urbana,Propia,Adobe,1,1,1,0,1,Sierra,1
64,Hombre,7,0.4,Quechua,Secundaria,9,Informal,4899.33,4429.29,Urbana,Propia,Adobe,1,1,0,0,1,Selva,0
55,Mujer,7,1.24,Español,Secundaria,19,Informal,9567.539999999999,8347.97,Rural,Propia,Madera/Esteras,0,1,1,1,1,Sierra,1
40,Hombre,1,2.78,Español,Secundaria,6,Formal,7924.11,9077.0,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Selva,0
74,Hombre,5,1.54,Español,Secundaria,16,Informal,2800.02,2568.62,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Sierra,0
28,Hombre,3,2.34,Español,Superior,7,Informal,2589.7200000000003,1961.91,Urbana,Propia,Madera/Esteras,1,1,1,0,0,Costa,0
49,Mujer,1,0.71,Español,Superior,2,Formal,11387.16,11333.92,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,0
77,Mujer,7,0.13,Español,Secundaria,1,Informal,8578.17,7147.96,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,0
74,Hombre,8,0.5,Español,Primaria,9,Formal,4735.26,4239.35,Urbana,Propia,Ladrillo/Cemento,1,1,0,1,1,Selva,0
31,Hombre,8,1.05,Español,Secundaria,11,Informal,3120.7200000000003,2382.19,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Sierra,0
33,Hombre,4,1.63,Español,Superior,2,Informal,5262.6900000000005,6221.31,Rural,Propia,Ladrillo/Cemento,1,1,1,1,1,Selva,0
29,Mujer,9,1.55,Español,Primaria,19,Informal,4556.85,3557.8,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,1
38,Hombre,2,1.78,Español,Ninguno,6,Formal,2021.25,2021.83,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,1,Costa,0
37,Hombre,9,1.88,Español,Superior,18,Informal,5905.71,6628.45,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,0
65,Hombre,3,0.68,Español,Primaria,15,Informal,13053.27,14335.98,Urbana,Propia,Adobe,1,0,1,0,1,Selva,0
51,Hombre,7,0.88,Español,Secundaria,0,Informal,4903.049999999999,4651.06,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
26,Mujer,7,1.19,Español,Ninguno,2,Informal,5711.7300000000005,5406.01,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,1
40,Hombre,9,0.1,Español,Secundaria,13,Desempleado,5013.54,5236.62,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Selva,1
78,Hombre,5,1.64,Español,Ninguno,20,Informal,20233.47,23720.88,Urbana,Propia,Adobe,1,0,1,0,0,Costa,1
71,Hombre,1,2.84,Aymara,Superior,14,Informal,9216.48,9437.07,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Selva,0
79,Hombre,4,1.2,Otra,Secundaria,12,Formal,3325.29,2859.34,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,1,Costa,0
54,Hombre,9,1.9,Español,Superior,21,Informal,11923.14,12687.15,Urbana,Propia,Ladrillo/Cemento,0,0,1,0,1,Costa,0
27,Hombre,9,1.71,Quechua,Secundaria,8,Informal,2739.84,2996.18,Urbana,Propia,Madera/Esteras,1,1,1,1,0,Costa,0
68,Mujer,5,1.95,Español,Primaria,5,Informal,56623.08,47615.42,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,0
50,Mujer,7,2.82,Español,Secundaria,16,Formal,5256.72,4369.77,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,0
64,Hombre,3,1.25,Español,Primaria,1,Formal,4523.549999999999,5351.48,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,0
41,Hombre,6,2.93,Español,Secundaria,21,Informal,6128.82,4470.12,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Sierra,1
55,Hombre,6,2.93,Español,Secundaria,6,Informal,5252.58,5152.75,Urbana,Propia,Adobe,1,1,1,0,0,Sierra,0
69,Hombre,6,2.89,Español,Secundaria,16,Informal,702.6899999999999,709.56,Rural,Propia,Ladrillo/Cemento,0,1,1,0,0,Selva,1
68,Mujer,5,2.51,Español,Superior,14,Desempleado,6010.62,4394.64,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
69,Hombre,5,2.32,Español,Primaria,21,Informal,2136.21,1805.83,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,1
28,Hombre,9,1.21,Español,Primaria,10,Informal,2479.77,2641.59,Rural,Cedida,Ladrillo/Cemento,0,1,1,0,0,Sierra,0
62,Hombre,7,1.91,Español,Ninguno,4,Informal,1669.29,1715.76,Urbana,Alquilada,Ladrillo/Cemento,1,1,0,0,1,Costa,0
63,Mujer,6,2.34,Español,Superior,2,Informal,6735.63,7154.09,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Costa,0
43,Hombre,8,2.24,Español,Secundaria,3,Desempleado,1818.09,1956.47,Urbana,Propia,Ladrillo/Cemento,0,0,1,0,1,Sierra,0
30,Mujer,8,1.64,Español,Secundaria,6,Informal,11193.69,10773.68,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
21,Hombre,9,1.18,Quechua,Secundaria,16,Informal,3532.62,3233.08,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Costa,0
20,Hombre,1,2.92,Quechua,Primaria,16,Formal,7433.43,8466.2,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
58,Hombre,9,0.15,Español,Secundaria,7,Informal,3936.09,2881.41,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,1,Costa,1
30,Hombre,5,1.34,Español,Superior,4,Informal,2087.55,1470.96,Urbana,Alquilada,Ladrillo/Cemento,1,1,0,0,1,Costa,0
79,Hombre,5,2.8,Español,Secundaria,18,Desempleado,3950.9700000000003,3037.65,Rural,Propia,Ladrillo/Cemento,1,0,1,0,1,Sierra,0
33,Hombre,1,2.84,Español,Primaria,20,Informal,65023.740000000005,63307.33,Urbana,Propia,Ladrillo/Cemento,0,0,0,0,0,Costa,0
31,Mujer,7,2.52,Español,Secundaria,20,Informal,4919.9400000000005,4310.16,Urbana,Alquilada,Adobe,0,1,1,1,0,Costa,0
60,Hombre,8,2.04,Español,Secundaria,14,Informal,13164.78,15762.93,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,1,Costa,1
37,Hombre,5,1.1,Quechua,Secundaria,15,Informal,574.02,633.45,Rural,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Costa,0
55,Hombre,3,0.16,Español,Superior,17,Informal,6722.9400000000005,6191.29,Rural,Alquilada,Ladrillo/Cemento,0,1,1,0,0,Sierra,0
68,Mujer,7,1.89,Español,Superior,12,Formal,6091.17,4530.97,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,1,Sierra,0
64,Hombre,4,2.99,Quechua,Secundaria,14,Informal,20958.510000000002,21768.8,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
52,Mujer,3,1.5,Español,Secundaria,19,Informal,7463.88,7377.79,Urbana,Propia,Madera/Esteras,0,1,1,1,1,Sierra,0
58,Hombre,5,1.88,Quechua,Primaria,15,Informal,5783.1900000000005,6935.66,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Selva,0
78,Hombre,1,2.11,Español,Secundaria,8,Desempleado,1831.7400000000002,1964.79,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,1
51,Hombre,5,1.89,Quechua,Primaria,13,Informal,12838.170000000002,13190.88,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,0,Selva,0
36,Hombre,1,2.26,Español,Secundaria,13,Informal,8920.47,9567.26,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
19,Hombre,2,1.25,Español,Superior,20,Informal,9136.98,9818.29,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
68,Hombre,8,0.55,Español,Superior,10,Informal,15360.689999999999,12971.75,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
19,Hombre,3,1.97,Español,Primaria,2,Informal,5435.49,4817.05,Rural,Propia,Ladrillo/Cemento,1,0,1,1,1,Selva,1
24,Hombre,9,2.76,Español,Secundaria,15,Informal,4158.39,4517.6,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
34,Mujer,9,1.7,Español,Superior,14,Informal,10598.34,11034.88,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,1,Costa,0
70,Mujer,8,0.31,Español,Secundaria,13,Informal,4512.99,5371.78,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Selva,1
39,Mujer,7,0.6,Español,Primaria,6,Desempleado,3063.21,2426.43,Urbana,Propia,Ladrillo/Cemento,0,0,1,0,1,Sierra,0
56,Mujer,9,2.68,Español,Superior,10,Informal,2249.19,1722.53,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
75,Hombre,2,1.62,Español,Primaria,2,Formal,5077.17,4124.91,Urbana,Propia,Madera/Esteras,1,1,1,0,1,Sierra,0
66,Hombre,6,2.18,Español,Superior,2,Informal,1697.25,1463.38,Urbana,Cedida,Ladrillo/Cemento,1,0,1,1,0,Costa,1
39,Hombre,8,0.71,Quechua,Primaria,15,Informal,7007.700000000001,5513.22,Urbana,Propia,Ladrillo/Cemento,1,1,0,1,0,Selva,0
67,Mujer,5,1.44,Español,Ninguno,20,Informal,4671.75,4409.63,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
79,Hombre,7,2.31,Español,Secundaria,1,Informal,883.3799999999999,681.79,Rural,Alquilada,Ladrillo/Cemento,1,1,1,1,0,Costa,0
50,Hombre,6,0.68,Español,Primaria,4,Informal,5174.549999999999,4550.01,Urbana,Propia,Madera/Esteras,1,1,1,0,1,Costa,1
69,Hombre,7,2.09,Español,Ninguno,1,Informal,20544.54,15505.2,Urbana,Propia,Madera/Esteras,1,1,1,0,0,Selva,1
49,Hombre,6,1.61,Aymara,Secundaria,19,Informal,5374.17,3844.38,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
35,Hombre,4,0.29,Español,Ninguno,15,Informal,2886.48,2101.64,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
34,Hombre,4,0.73,Español,Superior,2,Desempleado,14191.71,15107.98,Urbana,Propia,Adobe,0,0,1,1,0,Costa,0
73,Hombre,4,0.56,Quechua,Primaria,9,Informal,14236.650000000001,12425.85,Urbana,Propia,Adobe,0,0,1,0,1,Costa,0
26,Hombre,3,1.11,Español,Secundaria,12,Formal,12667.02,11438.13,Rural,Cedida,Ladrillo/Cemento,1,1,1,0,1,Costa,0
40,Hombre,4,1.82,Español,Primaria,9,Informal,9212.31,9892.59,Urbana,Alquilada,Adobe,1,1,0,0,0,Costa,0
72,Mujer,2,1.42,Español,Primaria,11,Desempleado,14672.25,12841.24,Urbana,Propia,Ladrillo/Cemento,0,0,1,0,0,Costa,0
49,Hombre,6,1.84,Español,Primaria,8,Formal,11419.59,13405.65,Rural,Alquilada,Ladrillo/Cemento,0,1,1,1,0,Costa,0
25,Mujer,3,1.4,Quechua,Ninguno,5,Formal,5757.450000000001,5809.89,Urbana,Propia,Madera/Esteras,1,1,1,1,1,Sierra,0
26,Mujer,7,0.39,Español,Secundaria,0,Formal,7178.25,7526.0,Rural,Alquilada,Adobe,1,1,1,0,1,Costa,0
43,Hombre,1,1.87,Español,Secundaria,15,Formal,2796.63,3212.49,Rural,Alquilada,Ladrillo/Cemento,0,0,1,0,1,Costa,1
60,Hombre,4,1.09,Español,Ninguno,5,Informal,6420.599999999999,5216.65,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Selva,0
42,Hombre,4,2.14,Español,Superior,12,Informal,7955.43,7863.55,Urbana,Propia,Adobe,1,1,1,0,0,Sierra,0
30,Hombre,7,0.03,Español,Primaria,15,Informal,5438.700000000001,4042.01,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Selva,1
18,Hombre,2,2.44,Español,Ninguno,17,Desempleado,3150.33,2755.56,Rural,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Sierra,1
42,Hombre,2,0.29,Español,Superior,21,Formal,9792.0,9186.1,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,1,Selva,1
44,Mujer,8,0.66,Quechua,Secundaria,0,Informal,1359.96,1294.29,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Sierra,1
26,Hombre,2,2.16,Español,Secundaria,2,Desempleado,9981.150000000001,11872.38,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,0
27,Hombre,3,2.24,Español,Superior,10,Informal,1973.8200000000002,2119.45,Rural,Propia,Adobe,1,0,1,0,1,Costa,0
52,Hombre,9,1.36,Otra,Primaria,7,Desempleado,2862.93,3068.63,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,1
51,Hombre,5,1.92,Español,Secundaria,13,Informal,3788.01,2717.68,Rural,Propia,Ladrillo/Cemento,1,0,1,0,1,Sierra,0
38,Hombre,4,2.7,Español,Secundaria,7,Formal,11899.2,8379.85,Urbana,Cedida,Ladrillo/Cemento,1,0,1,0,1,Selva,0
60,Hombre,2,0.69,Español,Secundaria,2,Formal,3321.42,2890.34,Urbana,Propia,Ladrillo/Cemento,1,1,0,1,1,Costa,0
65,Hombre,6,2.8,Español,Superior,12,Formal,2863.08,3331.28,Urbana,Propia,Ladrillo/Cemento,1,1,0,0,1,Costa,0
31,Hombre,2,0.49,Español,Superior,10,Formal,2068.2599999999998,1622.77,Urbana,Propia,Madera/Esteras,1,1,1,0,1,Costa,0
76,Hombre,8,2.02,Español,Superior,19,Formal,3440.88,2667.84,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
67,Hombre,5,0.51,Español,Secundaria,7,Informal,12031.08,12399.02,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Selva,0
39,Hombre,2,1.13,Español,Secundaria,9,Informal,7006.62,6014.03,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Selva,0
40,Hombre,3,2.0,Aymara,Superior,8,Desempleado,5037.18,6031.46,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
26,Mujer,3,1.98,Español,Primaria,21,Formal,1389.6,1022.76,Rural,Cedida,Adobe,1,1,1,0,1,Costa,1
66,Mujer,6,2.82,Español,Superior,12,Formal,5444.700000000001,5130.58,Rural,Cedida,Adobe,0,1,1,1,1,Selva,0
23,Hombre,8,0.11,Español,Primaria,3,Formal,13710.060000000001,13374.1,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,1,Sierra,0
74,Mujer,3,1.11,Español,Ninguno,3,Informal,8177.76,9424.61,Rural,Alquilada,Ladrillo/Cemento,0,1,1,0,1,Costa,1
21,Hombre,2,0.17,Español,Primaria,1,Desempleado,7715.49,6297.66,Urbana,Cedida,Ladrillo/Cemento,0,0,1,1,1,Costa,1
38,Hombre,3,0.5,Español,Secundaria,16,Informal,3892.08,3635.18,Urbana,Propia,Madera/Esteras,1,1,1,0,1,Costa,0
76,Hombre,9,1.7,Español,Superior,11,Desempleado,2877.63,2266.73,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
20,Hombre,8,1.12,Español,Secundaria,5,Formal,4109.85,3527.75,Rural,Propia,Adobe,1,1,1,0,0,Costa,0
20,Mujer,5,2.29,Español,Superior,2,Formal,5518.2300000000005,5792.6,Urbana,Cedida,Adobe,0,1,1,1,1,Selva,0
38,Hombre,6,1.17,Español,Secundaria,15,Formal,1200.9,1130.96,Urbana,Cedida,Madera/Esteras,1,1,1,0,0,Selva,0
79,Mujer,2,0.4,Español,Secundaria,5,Desempleado,12405.599999999999,14454.01,Urbana,Cedida,Ladrillo/Cemento,1,1,1,1,0,Selva,0
20,Hombre,8,2.59,Español,Superior,14,Formal,3515.91,3526.23,Rural,Propia,Adobe,1,1,1,0,1,Sierra,0
76,Hombre,5,0.44,Español,Superior,1,Formal,5370.4800000000005,6102.93,Urbana,Propia,Adobe,1,0,1,0,1,Costa,1
79,Hombre,7,2.17,Español,Secundaria,2,Informal,3685.8900000000003,4339.62,Rural,Cedida,Madera/Esteras,0,1,1,0,1,Costa,0
37,Hombre,3,1.36,Español,Primaria,3,Informal,3920.6099999999997,3068.9,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,0,Costa,0
21,Hombre,8,2.71,Español,Ninguno,12,Informal,6360.75,4804.56,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Costa,0
76,Mujer,7,1.9,Aymara,Superior,7,Informal,11494.17,11522.37,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,0
40,Hombre,7,2.23,Quechua,Ninguno,10,Informal,2838.84,2521.61,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,1
45,Hombre,5,1.67,Español,Primaria,0,Informal,2893.4700000000003,2346.99,Rural,Propia,Ladrillo/Cemento,1,0,1,0,0,Sierra,1
72,Hombre,9,1.01,Otra,Primaria,13,Informal,2297.94,1760.93,Rural,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Costa,1
28,Hombre,9,2.79,Otra,Primaria,0,Formal,10093.11,8800.44,Rural,Propia,Adobe,1,1,1,1,1,Costa,1
60,Hombre,9,0.55,Quechua,Secundaria,19,Informal,11803.83,13333.31,Urbana,Propia,Adobe,1,1,1,0,1,Costa,0
36,Hombre,3,2.0,Español,Secundaria,4,Formal,8791.59,8767.63,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,0,Sierra,0
35,Mujer,4,0.2,Español,Primaria,6,Formal,4096.950000000001,3424.23,Urbana,Cedida,Ladrillo/Cemento,0,1,1,1,0,Costa,0
20,Hombre,8,0.41,Quechua,Secundaria,10,Formal,12106.44,11000.37,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,1,Selva,1
27,Mujer,5,1.18,Español,Secundaria,0,Formal,3785.2200000000003,3514.2,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Costa,0
42,Hombre,7,1.95,Quechua,Superior,12,Informal,13409.369999999999,11369.09,Rural,Propia,Ladrillo/Cemento,0,1,1,0,1,Costa,1
40,Mujer,1,1.79,Español,Primaria,0,Informal,3862.7699999999995,4556.24,Urbana,Propia,Adobe,1,1,1,0,1,Selva,1
47,Hombre,7,0.69,Español,Secundaria,2,Formal,1628.79,1650.96,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,1,Costa,0
37,Hombre,3,1.87,Español,Secundaria,2,Formal,4455.0599999999995,3224.25,Rural,Alquilada,Adobe,1,0,1,0,0,Costa,0
65,Hombre,3,0.55,Español,Secundaria,4,Informal,6939.12,6517.4,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,0,Sierra,1
60,Mujer,6,1.97,Español,Secundaria,2,Informal,3778.29,2774.08,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
43,Hombre,5,2.84,Español,Primaria,12,Formal,10025.07,7346.09,Urbana,Propia,Adobe,1,1,1,0,1,Costa,0
46,Mujer,8,1.25,Español,Ninguno,2,Formal,4510.950000000001,4390.64,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,0
25,Mujer,6,1.34,Quechua,Primaria,4,Formal,17148.72,20123.16,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,0
63,Hombre,4,2.44,Quechua,Secundaria,18,Formal,4252.32,4564.91,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
56,Hombre,4,1.23,Español,Secundaria,21,Formal,5609.64,4186.22,Urbana,Propia,Adobe,0,1,1,0,1,Costa,0
69,Hombre,1,1.2,Quechua,Superior,6,Informal,2551.5,2082.57,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,1
78,Mujer,3,0.01,Español,Primaria,13,Informal,7075.5599999999995,5170.02,Urbana,Propia,Adobe,1,1,1,1,1,Sierra,1
25,Hombre,9,2.27,Español,Superior,13,Formal,1049.94,1239.39,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,1,Costa,0
60,Hombre,9,0.78,Español,Primaria,9,Informal,3727.2000000000003,3768.21,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
19,Hombre,6,2.46,Español,Secundaria,14,Informal,13704.18,14399.39,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Costa,0
23,Hombre,2,0.27,Español,Secundaria,8,Formal,4200.93,4560.78,Urbana,Propia,Ladrillo/Cemento,1,0,0,1,0,Costa,0
41,Mujer,1,2.19,Español,Secundaria,5,Informal,12185.49,10040.14,Urbana,Propia,Madera/Esteras,1,1,1,0,0,Sierra,0
52,Mujer,9,2.02,Aymara,Superior,0,Informal,6831.450000000001,5424.26,Urbana,Propia,Madera/Esteras,1,1,1,0,1,Costa,0
75,Hombre,9,0.91,Español,Secundaria,13,Informal,3755.82,3066.4,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Costa,0
28,Hombre,8,1.1,Español,Primaria,3,Informal,1770.6000000000001,1904.72,Urbana,Cedida,Adobe,0,1,1,0,1,Sierra,1
55,Hombre,7,0.83,Español,Secundaria,2,Formal,13443.48,15794.44,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
27,Hombre,8,2.32,Quechua,Secundaria,20,Informal,12324.09,10147.05,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,1,Costa,0
49,Hombre,4,0.2,Español,Secundaria,13,Desempleado,3231.09,2922.4,Rural,Propia,Adobe,1,1,1,0,0,Costa,0
50,Hombre,8,0.24,Aymara,Secundaria,16,Informal,5227.29,4155.01,Rural,Propia,Ladrillo/Cemento,1,1,0,0,0,Selva,0
31,Hombre,9,2.83,Español,Primaria,2,Formal,1167.3899999999999,1122.54,Urbana,Cedida,Ladrillo/Cemento,1,0,1,0,0,Costa,0
32,Hombre,9,2.73,Español,Primaria,4,Formal,12997.380000000001,12667.85,Urbana,Propia,Ladrillo/Cemento,0,0,1,0,1,Costa,0
25,Hombre,1,0.87,Español,Primaria,12,Informal,15603.420000000002,17646.6,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,0,Costa,0
73,Hombre,3,2.79,Español,Primaria,8,Formal,21385.739999999998,20584.49,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,1,Selva,1
50,Mujer,9,2.08,Español,Ninguno,7,Formal,2232.57,2251.76,Urbana,Propia,Adobe,1,1,1,0,0,Costa,0
19,Hombre,9,0.07,Español,Primaria,1,Formal,4357.049999999999,4956.12,Urbana,Alquilada,Madera/Esteras,0,1,0,0,1,Sierra,0
21,Hombre,8,0.06,Español,Secundaria,14,Informal,7854.24,8070.69,Urbana,Cedida,Adobe,1,0,1,1,1,Costa,0
78,Hombre,5,2.66,Español,Superior,16,Formal,1995.5099999999998,1742.74,Urbana,Alquilada,Ladrillo/Cemento,0,1,0,0,1,Sierra,1
34,Hombre,8,0.31,Español,Primaria,15,Informal,17016.96,12919.54,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
37,Mujer,4,0.59,Español,Secundaria,9,Informal,43139.82,39809.23,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
