EdadJefeHogar,SexoJefeHogar,MiembrosHogar,RatioDependencia,LenguaMaterna,NivelEducativoJefeHogar,AniosEstudioJefeHogar,TipoEmpleo,IngresoMensualHogar,GastoMensualHogar,AreaResidencia,TenenciaVivienda,MaterialParedes,AccesoAguaPotable,AccesoSaneamiento,AccesoElectricidad,Hacinamiento,PoseeActivos,Region,PobrezaMonetaria
20,Hombre,6,2.21,Español,Secundaria,14,Desempleado,17138.82,16896.34,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Sierra,0
52,Hombre,3,2.39,Español,Primaria,19,Informal,4236.2699999999995,4640.28,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Sierra,1
19,Hombre,2,1.03,Español,Ninguno,5,Formal,2462.2799999999997,2811.55,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,0,Selva,0
65,Hombre,8,1.17,Español,Secundaria,7,Formal,9816.119999999999,10739.9,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
25,Hombre,9,0.53,Español,Superior,14,Formal,10812.45,11778.22,Rural,Alquilada,Adobe,0,1,1,0,1,Costa,0
56,Hombre,7,2.37,Español,Primaria,16,Informal,14717.04,15599.97,Urbana,Propia,Madera/Esteras,1,0,1,0,1,Sierra,1
23,Hombre,5,2.91,Español,Primaria,9,Informal,12344.22,10268.99,Urbana,Propia,Ladrillo/Cemento,0,0,1,0,0,Costa,1
50,Hombre,2,2.84,Español,Primaria,4,Formal,11707.89,8389.08,Urbana,Propia,Adobe,1,0,1,0,1,Selva,0
68,Hombre,8,1.04,Español,Primaria,14,Informal,3640.38,3210.07,Rural,Cedida,Ladrillo/Cemento,1,0,1,0,0,Sierra,0
36,Hombre,9,2.56,Español,Secundaria,16,Formal,5097.18,5040.42,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
68,Mujer,7,0.75,Español,Secundaria,8,Informal,2168.43,1904.89,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,0
75,Hombre,8,1.26,Español,Secundaria,15,Informal,6785.849999999999,7548.93,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,1,0,Sierra,1
20,Hombre,3,1.36,Español,Ninguno,12,Formal,3355.38,3520.62,Urbana,Propia,Adobe,0,0,0,0,0,Costa,0
25,Mujer,6,1.76,Español,Primaria,16,Informal,1997.37,1902.72,Urbana,Cedida,Adobe,1,1,1,0,0,Selva,0
48,Hombre,9,1.1,Español,Primaria,13,Formal,27203.61,29312.28,Rural,Alquilada,Adobe,0,1,1,1,0,Costa,1
32,Mujer,7,2.42,Español,Ninguno,5,Informal,6987.18,6975.38,Rural,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,1
34,Mujer,2,0.09,Español,Superior,5,Formal,5049.18,3666.44,Urbana,Propia,Adobe,0,1,0,0,0,Selva,0
21,Hombre,7,2.96,Quechua,Primaria,14,Desempleado,1074.6,1154.53,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,0
22,Hombre,2,0.32,Español,Primaria,8,Informal,8351.31,6191.14,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
71,Mujer,4,1.86,Quechua,Ninguno,14,Formal,9486.45,10903.59,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,1
35,Hombre,6,0.99,Español,Secundaria,6,Informal,2932.5299999999997,2626.73,Urbana,Propia,Adobe,1,1,1,0,0,Selva,0
69,Hombre,6,2.94,Español,Secundaria,9,Informal,3065.67,2158.93,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Selva,0
23,Hombre,2,2.44,Español,Secundaria,4,Informal,512.67,483.02,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Sierra,0
58,Hombre,4,0.43,Español,Primaria,17,Informal,3683.79,3700.59,Urbana,Alquilada,Madera/Esteras,1,1,0,1,1,Sierra,1
31,Mujer,1,2.64,Español,Secundaria,15,Formal,10635.630000000001,9076.2,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,0,Selva,0
19,Hombre,6,1.95,Español,Ninguno,2,Formal,16392.21,12852.28,Rural,Propia,Ladrillo/Cemento,1,1,0,1,1,Selva,1
75,Hombre,3,0.92,Español,Secundaria,14,Informal,2432.04,2867.36,Urbana,Alquilada,Adobe,1,0,1,1,1,Selva,0
48,Hombre,9,0.38,Español,Secundaria,19,Informal,2154.7200000000003,2041.49,Urbana,Alquilada,Adobe,0,1,1,1,0,Costa,0
62,Hombre,2,1.42,Español,Secundaria,20,Formal,16821.87,15009.23,Urbana,Propia,Adobe,1,0,1,1,1,Costa,1
74,Hombre,5,2.72,Español,Secundaria,12,Desempleado,16675.170000000002,19445.5,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,1,Selva,1
57,Mujer,7,1.67,Español,Superior,13,Informal,66159.51,70544.33,Urbana,Propia,Adobe,1,0,1,0,0,Sierra,1
36,Hombre,7,2.48,Español,Superior,0,Informal,2835.39,2157.22,Rural,Propia,Adobe,1,1,1,0,0,Costa,0
52,Hombre,7,1.74,Español,Ninguno,17,Formal,13281.78,11101.08,Urbana,Propia,Madera/Esteras,1,1,1,0,1,Sierra,1
64,Hombre,3,1.82,Quechua,Ninguno,9,Informal,4913.22,3775.61,Urbana,Propia,Ladrillo/Cemento,1,1,0,0,0,Costa,0
75,Hombre,6,2.38,Español,Secundaria,11,Informal,11785.5,12133.25,Rural,Propia,Adobe,1,0,1,0,1,Costa,0
71,Hombre,8,2.08,Español,Superior,13,Formal,7588.5599999999995,6528.14,Urbana,Alquilada,Adobe,1,0,1,0,1,Selva,0
77,Hombre,9,1.42,Español,Superior,19,Informal,4802.76,4397.07,Urbana,Propia,Adobe,1,0,0,0,0,Sierra,0
27,Hombre,2,0.09,Español,Primaria,8,Informal,4754.91,4829.41,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,0,Sierra,0
77,Hombre,6,0.6,Español,Secundaria,3,Informal,8375.97,6753.52,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Sierra,1
33,Hombre,4,0.02,Español,Primaria,15,Formal,10558.08,7416.61,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
29,Hombre,5,1.43,Español,Ninguno,14,Formal,1496.58,1162.18,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,1
78,Hombre,5,1.44,Español,Secundaria,7,Informal,7911.39,7516.93,Urbana,Propia,Ladrillo/Cemento,0,0,0,0,0,Costa,1
37,Hombre,9,1.76,Español,Secundaria,2,Formal,4193.97,3409.88,Urbana,Cedida,Adobe,0,1,0,0,1,Costa,0
68,Hombre,6,2.41,Español,Secundaria,12,Informal,12719.880000000001,10838.81,Urbana,Propia,Madera/Esteras,1,1,1,0,0,Selva,1
43,Mujer,6,2.31,Español,Secundaria,19,Informal,1161.06,1334.89,Urbana,Alquilada,Ladrillo/Cemento,1,1,0,0,1,Sierra,1
47,Hombre,1,2.11,Quechua,Secundaria,19,Informal,11902.710000000001,9700.52,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Sierra,0
34,Hombre,3,0.2,Español,Ninguno,6,Formal,1380.78,1162.36,Urbana,Alquilada,Adobe,1,1,1,1,1,Selva,1
19,Hombre,2,2.06,Español,Secundaria,11,Desempleado,16246.59,14951.31,Rural,Propia,Ladrillo/Cemento,1,1,0,0,1,Sierra,1
32,Hombre,6,0.37,Español,Primaria,12,Formal,6720.93,5036.01,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,0
49,Hombre,7,0.05,Español,Superior,19,Formal,5391.450000000001,3890.7,Urbana,Cedida,Ladrillo/Cemento,1,1,0,0,1,Costa,0
50,Mujer,2,1.91,Español,Secundaria,21,Formal,5214.12,5871.14,Rural,Alquilada,Ladrillo/Cemento,1,0,1,1,1,Sierra,0
49,Mujer,4,0.85,Otra,Secundaria,6,Formal,7579.02,8583.66,Urbana,Alquilada,Adobe,1,1,1,0,1,Costa,0
55,Hombre,8,2.37,Español,Primaria,11,Informal,4247.5199999999995,3281.82,Urbana,Propia,Madera/Esteras,1,1,0,0,1,Costa,0
79,Hombre,7,1.28,Español,Secundaria,17,Formal,13040.49,12089.08,Urbana,Cedida,Adobe,1,1,1,0,1,Costa,0
61,Hombre,3,1.0,Quechua,Ninguno,13,Informal,4974.2699999999995,5890.19,Urbana,Propia,Adobe,0,1,1,0,0,Costa,0
47,Mujer,9,0.06,Quechua,Secundaria,2,Informal,1325.67,1007.26,Urbana,Propia,Adobe,1,1,1,0,1,Selva,0
47,Hombre,8,1.12,Español,Primaria,18,Formal,11622.0,9663.41,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
48,Hombre,5,0.52,Español,Primaria,18,Formal,9604.56,8772.26,Rural,Propia,Ladrillo/Cemento,1,0,1,0,0,Selva,0
36,Hombre,1,1.55,Español,Secundaria,1,Informal,10862.880000000001,9347.13,Urbana,Alquilada,Ladrillo/Cemento,0,0,1,0,1,Costa,0
42,Hombre,6,2.93,Español,Primaria,8,Formal,3807.7200000000003,2959.68,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,0,Costa,0
78,Mujer,5,0.5,Español,Primaria,4,Formal,2619.9900000000002,2432.03,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Sierra,0
39,Hombre,9,1.38,Español,Superior,20,Informal,10009.47,7844.46,Urbana,Propia,Ladrillo/Cemento,0,0,1,0,0,Costa,1
71,Hombre,7,1.03,Español,Primaria,2,Informal,3275.16,3576.56,Urbana,Alquilada,Ladrillo/Cemento,0,0,1,1,1,Sierra,1
51,Hombre,1,1.4,Español,Primaria,14,Formal,8462.52,9385.28,Urbana,Alquilada,Adobe,1,1,1,0,0,Sierra,0
71,Hombre,9,0.04,Español,Ninguno,20,Informal,12007.41,13930.16,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Selva,1
41,Mujer,4,2.42,Español,Ninguno,0,Informal,3994.1400000000003,2867.57,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,0
33,Hombre,6,2.59,Español,Primaria,18,Informal,11375.01,8520.6,Urbana,Propia,Adobe,1,1,1,1,1,Costa,0
48,Hombre,7,0.16,Español,Ninguno,7,Informal,1868.0099999999998,1425.99,Urbana,Propia,Adobe,1,1,1,0,1,Selva,1
23,Hombre,7,1.9,Quechua,Primaria,4,Informal,9618.18,10389.69,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,0
47,Hombre,5,1.55,Español,Secundaria,10,Informal,882.5999999999999,675.87,Urbana,Propia,Adobe,1,1,1,1,0,Costa,0
57,Hombre,5,2.81,Español,Primaria,3,Informal,2441.13,2613.22,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,0
64,Hombre,4,2.5,Español,Secundaria,16,Desempleado,11206.8,8322.89,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
62,Hombre,8,0.02,Español,Superior,4,Informal,4743.12,3585.58,Urbana,Propia,Madera/Esteras,1,0,1,0,0,Costa,0
38,Hombre,2,0.1,Español,Secundaria,15,Informal,1803.4499999999998,1685.7,Urbana,Propia,Ladrillo/Cemento,0,0,1,0,1,Selva,1
41,Hombre,6,2.23,Español,Primaria,13,Formal,2005.7400000000002,2145.46,Rural,Propia,Ladrillo/Cemento,0,1,1,0,1,Costa,1
62,Hombre,2,0.46,Quechua,Primaria,17,Formal,4386.2699999999995,3850.77,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,1,Sierra,0
37,Hombre,8,1.18,Español,Primaria,11,Informal,2767.23,2978.01,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Costa,0
46,Hombre,9,2.71,Español,Superior,15,Informal,6456.960000000001,5124.08,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Selva,1
25,Hombre,7,1.74,Otra,Primaria,7,Desempleado,3544.83,3235.82,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Sierra,0
53,Hombre,3,2.26,Español,Primaria,17,Formal,10330.02,10277.87,Urbana,Cedida,Ladrillo/Cemento,0,1,1,1,0,Selva,1
53,Hombre,9,2.06,Español,Secundaria,17,Informal,3682.62,3005.68,Urbana,Propia,Adobe,1,1,1,1,1,Selva,0
31,Hombre,6,0.14,Español,Primaria,1,Informal,7684.41,6696.56,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Selva,0
46,Mujer,9,2.7,Español,Secundaria,17,Desempleado,614.7,485.15,Urbana,Propia,Adobe,1,1,1,0,0,Sierra,1
76,Mujer,8,2.31,Quechua,Superior,8,Formal,1260.75,1483.71,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
51,Hombre,2,0.74,Español,Secundaria,18,Informal,2340.2400000000002,1933.55,Urbana,Propia,Madera/Esteras,1,0,1,0,1,Costa,0
41,Hombre,7,1.36,Español,Secundaria,6,Desempleado,7243.530000000001,8090.34,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,0
21,Mujer,2,0.16,Español,Secundaria,19,Desempleado,2674.4700000000003,2783.53,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,1,Selva,0
23,Hombre,4,1.79,Español,Superior,20,Informal,3685.5,3845.5,Rural,Propia,Adobe,1,0,1,0,1,Sierra,1
67,Mujer,1,0.98,Español,Primaria,3,Informal,20536.199999999997,15154.49,Urbana,Alquilada,Adobe,1,0,1,1,0,Selva,0
31,Hombre,8,2.48,Español,Superior,9,Informal,3608.7000000000003,3850.22,Urbana,Propia,Ladrillo/Cemento,0,1,0,1,1,Costa,0
60,Mujer,9,2.44,Español,Superior,17,Formal,2514.09,2043.73,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
36,Hombre,7,2.64,Español,Primaria,17,Informal,5398.65,3878.7,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Selva,1
23,Mujer,8,1.4,Español,Secundaria,8,Informal,7705.5599999999995,7031.64,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
53,Hombre,1,2.97,Español,Secundaria,8,Informal,4362.99,4637.31,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,1,Selva,1
74,Hombre,4,2.04,Español,Secundaria,2,Informal,3121.4700000000003,3670.17,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,1,Selva,0
62,Hombre,7,0.84,Español,Primaria,16,Formal,3205.92,2953.59,Urbana,Propia,Madera/Esteras,1,1,1,1,1,Costa,0
36,Hombre,4,2.09,Español,Secundaria,8,Desempleado,5470.26,5653.94,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Sierra,0
66,Hombre,1,2.65,Español,Primaria,2,Informal,7459.59,7889.56,Urbana,Propia,Adobe,0,1,1,1,1,Sierra,1
29,Hombre,8,1.91,Español,Superior,11,Informal,7547.88,7924.79,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,0
51,Hombre,8,2.86,Español,Secundaria,6,Formal,7106.700000000001,5959.02,Urbana,Propia,Ladrillo/Cemento,1,1,0,0,0,Costa,1
79,Hombre,1,2.17,Español,Primaria,11,Informal,3847.71,3422.25,Rural,Alquilada,Ladrillo/Cemento,1,1,1,1,0,Sierra,1
29,Hombre,4,0.9,Español,Ninguno,3,Informal,17832.0,19794.99,Urbana,Cedida,Adobe,1,1,1,0,0,Sierra,1
24,Hombre,6,0.13,Español,Secundaria,17,Desempleado,9202.92,10650.53,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
30,Mujer,4,1.74,Español,Primaria,7,Informal,4750.53,5420.47,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Sierra,1
61,Hombre,2,2.49,Quechua,Primaria,7,Desempleado,6319.11,5186.4,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Selva,0
43,Mujer,9,1.81,Español,Primaria,2,Informal,4632.8099999999995,3457.29,Rural,Propia,Ladrillo/Cemento,1,1,1,1,1,Sierra,0
32,Hombre,8,1.17,Español,Secundaria,13,Informal,820.11,596.87,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,1,0,Costa,1
28,Mujer,2,0.21,Español,Secundaria,19,Informal,11926.14,8876.64,Rural,Alquilada,Adobe,0,1,1,1,1,Costa,0
47,Hombre,7,1.37,Español,Superior,4,Informal,18738.69,14870.8,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Costa,1
70,Mujer,5,1.45,Español,Primaria,20,Informal,12612.18,10116.11,Rural,Propia,Adobe,1,1,1,0,1,Costa,1
44,Hombre,7,1.07,Español,Ninguno,18,Informal,11079.0,12471.1,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,1,Sierra,1
41,Mujer,1,0.98,Quechua,Secundaria,21,Informal,9554.07,9174.33,Rural,Propia,Madera/Esteras,0,0,1,0,1,Sierra,0
46,Mujer,7,1.27,Español,Secundaria,14,Formal,1323.51,1337.19,Urbana,Propia,Madera/Esteras,1,0,1,1,0,Costa,1
57,Hombre,9,1.14,Español,Secundaria,14,Informal,5096.01,4565.22,Urbana,Alquilada,Adobe,0,1,1,0,1,Costa,0
20,Mujer,7,0.76,Quechua,Secundaria,3,Informal,13673.28,15938.23,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,1,1,Selva,1
76,Mujer,2,0.89,Español,Primaria,5,Informal,8314.32,5975.76,Urbana,Alquilada,Ladrillo/Cemento,1,1,0,0,0,Sierra,0
73,Hombre,1,2.98,Español,Secundaria,12,Informal,5388.87,5866.16,Rural,Propia,Ladrillo/Cemento,1,1,1,1,1,Sierra,1
34,Mujer,3,0.31,Español,Secundaria,10,Informal,4274.3099999999995,4968.22,Urbana,Propia,Adobe,1,0,1,0,1,Selva,0
41,Mujer,7,1.91,Español,Ninguno,18,Informal,1951.62,1467.11,Urbana,Alquilada,Adobe,1,0,1,0,1,Selva,1
79,Hombre,6,0.14,Español,Secundaria,5,Informal,5114.97,3998.84,Urbana,Alquilada,Adobe,0,1,0,0,0,Selva,0
40,Hombre,8,2.68,Español,Secundaria,15,Informal,3043.38,2494.15,Urbana,Propia,Adobe,1,1,1,1,1,Costa,0
61,Hombre,9,2.1,Español,Secundaria,5,Informal,15187.829999999998,17094.87,Rural,Propia,Ladrillo/Cemento,1,0,1,0,0,Sierra,1
50,Mujer,1,2.19,Español,Primaria,2,Informal,10477.41,7535.29,Urbana,Propia,Adobe,1,0,1,0,1,Selva,0
75,Hombre,4,0.19,Español,Secundaria,5,Formal,5032.71,5413.68,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,0,Sierra,0
52,Mujer,9,1.62,Español,Ninguno,9,Formal,3119.7000000000003,3544.69,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
40,Hombre,6,2.85,Español,Superior,7,Informal,2550.42,2521.67,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,1
67,Mujer,9,2.8,Español,Primaria,10,Informal,12162.599999999999,13770.46,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,1
41,Hombre,7,1.65,Quechua,Primaria,3,Formal,4446.54,3990.82,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,0
71,Hombre,3,1.07,Español,Secundaria,4,Formal,2727.0299999999997,2063.72,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
46,Mujer,8,1.24,Español,Primaria,20,Formal,8344.68,8914.58,Rural,Alquilada,Ladrillo/Cemento,0,1,1,0,1,Costa,1
55,Mujer,3,0.3,Aymara,Secundaria,18,Formal,12285.33,10229.08,Rural,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,0
76,Mujer,1,1.96,Español,Secundaria,7,Informal,1307.34,1096.45,Urbana,Propia,Madera/Esteras,1,1,1,0,1,Costa,0
22,Hombre,2,0.08,Quechua,Superior,15,Desempleado,10330.53,7977.81,Urbana,Propia,Adobe,0,1,0,0,0,Costa,0
42,Hombre,8,2.29,Español,Secundaria,4,Formal,4731.87,3883.78,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
70,Hombre,5,0.86,Español,Secundaria,10,Informal,33914.159999999996,28424.62,Urbana,Propia,Madera/Esteras,0,1,1,0,1,Selva,0
76,Mujer,7,2.12,Español,Secundaria,13,Informal,9900.06,10036.9,Urbana,Propia,Ladrillo/Cemento,1,0,0,0,0,Costa,0
62,Hombre,6,2.39,Español,Primaria,8,Informal,9619.17,8509.43,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
36,Hombre,9,2.82,Español,Secundaria,5,Informal,7003.4400000000005,7960.54,Rural,Cedida,Ladrillo/Cemento,1,1,1,1,1,Costa,0
48,Mujer,1,0.07,Español,Secundaria,13,Formal,3771.42,3969.17,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,0
23,Hombre,8,2.26,Español,Ninguno,21,Informal,31543.56,24367.93,Rural,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Sierra,1
26,Mujer,3,2.61,Español,Secundaria,4,Informal,3715.44,4208.42,Rural,Cedida,Ladrillo/Cemento,1,1,1,0,0,Costa,0
28,Hombre,5,1.69,Español,Secundaria,18,Informal,4503.21,4695.57,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,1,0,Sierra,1
48,Mujer,6,0.04,Español,Secundaria,5,Desempleado,15567.75,16073.92,Urbana,Propia,Adobe,1,1,1,1,1,Costa,0
69,Hombre,7,1.21,Español,Superior,16,Informal,1793.94,1304.71,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,1
29,Mujer,6,0.49,Español,Primaria,12,Informal,2347.56,2396.67,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,1
74,Mujer,4,1.78,Español,Secundaria,12,Informal,9005.25,8078.14,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,1,Costa,0
36,Hombre,2,1.64,Quechua,Secundaria,3,Formal,10060.11,9724.0,Urbana,Cedida,Adobe,0,0,1,1,1,Costa,0
49,Hombre,8,0.56,Español,Primaria,3,Informal,7163.67,7427.99,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Sierra,0
25,Hombre,6,1.03,Otra,Secundaria,19,Informal,2196.9900000000002,1649.45,Urbana,Propia,Adobe,1,1,1,1,0,Costa,1
34,Mujer,7,0.03,Quechua,Primaria,5,Informal,8256.3,7066.64,Urbana,Cedida,Adobe,0,1,1,0,1,Costa,0
39,Hombre,2,1.19,Español,Superior,5,Informal,3459.4500000000003,2588.0,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,1
24,Hombre,7,2.44,Español,Secundaria,3,Informal,2300.64,2524.32,Urbana,Propia,Ladrillo/Cemento,1,0,0,1,0,Costa,1
27,Mujer,4,0.33,Español,Secundaria,20,Informal,17740.65,20815.83,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,1,1,Costa,0
75,Hombre,1,2.43,Español,Superior,4,Formal,11511.93,12177.67,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,0,Sierra,0
19,Mujer,3,1.61,Español,Superior,8,Desempleado,5264.34,5959.78,Rural,Propia,Ladrillo/Cemento,1,0,1,1,0,Sierra,0
66,Mujer,5,0.1,Español,Primaria,5,Informal,2607.0,1988.76,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
48,Hombre,2,2.47,Español,Secundaria,19,Desempleado,6149.3099999999995,7068.49,Urbana,Propia,Adobe,1,0,1,0,1,Costa,0
42,Hombre,6,1.26,Español,Secundaria,16,Informal,4797.450000000001,4227.52,Urbana,Propia,Adobe,1,1,1,1,0,Sierra,1
69,Hombre,3,1.8,Español,Secundaria,5,Informal,16308.900000000001,13198.74,Urbana,Alquilada,Adobe,1,1,1,1,1,Sierra,0
48,Mujer,3,0.17,Español,Secundaria,8,Informal,9194.039999999999,7083.18,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Sierra,1
21,Hombre,1,2.4,Español,Superior,7,Informal,2876.43,3004.57,Urbana,Propia,Adobe,1,1,1,0,0,Costa,0
51,Mujer,7,1.43,Español,Ninguno,0,Formal,8131.68,6426.24,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Selva,1
57,Hombre,7,1.35,Español,Primaria,19,Informal,8869.53,6537.46,Rural,Alquilada,Adobe,0,0,1,1,0,Costa,1
30,Mujer,9,2.43,Español,Secundaria,14,Informal,3995.5199999999995,2809.22,Urbana,Propia,Adobe,1,1,1,0,1,Costa,0
18,Hombre,1,1.05,Español,Primaria,10,Desempleado,3470.7000000000003,3098.44,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,1
73,Hombre,2,0.62,Español,Secundaria,1,Informal,5570.82,4027.22,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
45,Hombre,7,0.56,Español,Secundaria,0,Informal,9797.19,7983.2,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Costa,0
59,Hombre,9,0.01,Español,Primaria,17,Informal,3485.82,2553.05,Rural,Alquilada,Ladrillo/Cemento,0,0,0,0,1,Costa,1
67,Mujer,3,0.46,Español,Superior,11,Formal,3706.9800000000005,3298.24,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Sierra,0
45,Hombre,7,2.89,Español,Secundaria,13,Formal,10476.48,9639.04,Urbana,Alquilada,Adobe,1,1,1,0,0,Sierra,0
20,Hombre,2,2.31,Español,Primaria,18,Formal,7251.99,8045.75,Urbana,Alquilada,Adobe,1,0,1,0,0,Costa,0
42,Hombre,4,0.31,Español,Secundaria,13,Informal,3491.37,3367.04,Urbana,Propia,Adobe,1,1,1,0,1,Costa,0
21,Mujer,9,0.27,Español,Secundaria,14,Informal,3251.13,2740.06,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Sierra,1
19,Hombre,6,1.91,Español,Primaria,1,Desempleado,2446.6499999999996,2144.75,Urbana,Alquilada,Adobe,1,1,1,0,1,Costa,0
50,Mujer,8,2.66,Español,Secundaria,6,Formal,1749.84,1264.79,Rural,Propia,Adobe,1,1,1,1,0,Selva,1
61,Hombre,1,2.13,Español,Secundaria,9,Formal,3628.8900000000003,2716.05,Rural,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,0
70,Hombre,1,2.54,Español,Secundaria,11,Informal,14045.130000000001,10911.69,Rural,Propia,Ladrillo/Cemento,1,0,1,0,1,Sierra,0
21,Mujer,1,2.82,Español,Ninguno,14,Desempleado,819.06,656.81,Urbana,Propia,Ladrillo/Cemento,0,0,0,0,0,Selva,1
50,Hombre,7,2.35,Español,Primaria,10,Formal,13191.48,10702.83,Rural,Propia,Adobe,0,1,1,1,0,Costa,0
28,Hombre,2,1.22,Quechua,Primaria,15,Informal,87792.93000000001,68641.44,Rural,Propia,Ladrillo/Cemento,0,0,1,0,0,Costa,1
67,Hombre,9,1.39,Español,Secundaria,12,Desempleado,8449.59,6796.22,Rural,Propia,Adobe,1,1,1,1,1,Selva,1
33,Hombre,3,1.42,Español,Primaria,19,Formal,17275.47,15607.19,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Sierra,0
57,Mujer,6,1.9,Español,Primaria,20,Formal,6049.38,5652.79,Urbana,Propia,Adobe,1,1,1,0,1,Sierra,0
43,Hombre,7,1.26,Español,Secundaria,13,Informal,9427.11,9249.13,Urbana,Propia,Adobe,1,1,1,1,1,Costa,1
27,Mujer,1,2.12,Español,Secundaria,16,Informal,14789.04,16169.68,Urbana,Propia,Adobe,1,0,1,0,0,Sierra,0
64,Hombre,9,2.78,Español,Primaria,4,Informal,1311.4499999999998,1568.52,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,1,Sierra,1
